# probability by ion data file (1 traces, 0 calculated traces)
# trace names: 'GR4car'
# format:
# | scannedParam | numCountCycles | trace 0                                                                                           |
# |              |                | ion 0 dark prob | err | ion 0 bright prob | err | ion 1 dark prob | err | ion 1 bright prob | err |
8e-05	100	0.45	0.05	0.55	0.05	0.39	0.049020713	0.61	0.049020713	
8.05e-05	100	0.41	0.04943110704	0.59	0.04943110704	0.44	0.04988876516	0.56	0.04988876516	
8.1e-05	100	0.37	0.04852365871	0.63	0.04852365871	0.46	0.0500908266	0.54	0.0500908266	
8.15e-05	100	0.42	0.04960449637	0.58	0.04960449637	0.5	0.05025189076	0.5	0.05025189076	
8.2e-05	100	0.61	0.049020713	0.39	0.049020713	0.59	0.04943110704	0.41	0.04943110704	
8.25e-05	100	0.62	0.04878317312	0.38	0.04878317312	0.58	0.04960449637	0.42	0.04960449637	
8.3e-05	100	0.57	0.0497569852	0.43	0.0497569852	0.49	0.05024183938	0.51	0.05024183938	
8.35e-05	100	0.48	0.05021167316	0.52	0.05021167316	0.46	0.0500908266	0.54	0.0500908266	
8.4e-05	100	0.4	0.04923659639	0.6	0.04923659639	0.35	0.04793724854	0.65	0.04793724854	
8.45e-05	100	0.44	0.04988876516	0.56	0.04988876516	0.43	0.0497569852	0.57	0.0497569852	
8.5e-05	100	0.47	0.0501613558	0.53	0.0501613558	0.57	0.0497569852	0.43	0.0497569852	
8.55e-05	100	0.59	0.04943110704	0.41	0.04943110704	0.6	0.04923659639	0.4	0.04923659639	
8.6e-05	100	0.62	0.04878317312	0.38	0.04878317312	0.55	0.05	0.45	0.05	
8.65e-05	100	0.53	0.0501613558	0.47	0.0501613558	0.46	0.0500908266	0.54	0.0500908266	
8.7e-05	100	0.57	0.0497569852	0.43	0.0497569852	0.51	0.05024183938	0.49	0.05024183938	
8.75e-05	100	0.52	0.05021167316	0.48	0.05021167316	0.5	0.05025189076	0.5	0.05025189076	
8.8e-05	100	0.4	0.04923659639	0.6	0.04923659639	0.42	0.04960449637	0.58	0.04960449637	
